,Label,Predict,MSE,Euclidean Distance
197,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.1744989156723022,1.877098798751831
198,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4916,  6.6830, -2.4474]])",0.7247521877288818,1.474535346031189
199,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4917,  6.6831, -2.4474]])",7.150620937347412,4.63161563873291
200,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.5679311752319336,2.1688225269317627
201,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.2227870374917984,0.817531943321228
202,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4917,  6.6830, -2.4473]])",0.7246832847595215,1.474465250968933
203,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.535447120666504,2.7579588890075684
204,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.512667655944824,3.6794016361236572
205,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6830, -2.4474]])",16.579147338867188,7.052477836608887
206,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.7247846126556396,1.474568486213684
207,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.22278599441051483,0.8175299763679504
208,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4916,  6.6831, -2.4474]])",5.502592086791992,4.062976837158203
209,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4917,  6.6831, -2.4474]])",7.150615692138672,4.631613731384277
210,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.9271349310874939,1.6677552461624146
211,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4917,  6.6831, -2.4474]])",10.759631156921387,5.681451797485352
212,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.5172588229179382,1.2457025051116943
213,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.789233922958374,2.892697811126709
214,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.8281282186508179,2.341876745223999
215,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.860253632068634,1.6064748764038086
216,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.8602554798126221,1.6064765453338623
217,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.2366937398910522,1.9261561632156372
218,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.860255241394043,1.6064764261245728
219,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.1727516651153564,3.0851664543151855
220,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.657963752746582,2.82380747795105
221,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4916,  6.6830, -2.4473]])",0.8602185249328613,1.6064422130584717
222,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4916,  6.6830, -2.4473]])",2.7891485691070557,2.892653703689575
223,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.072704792022705,3.495441198348999
224,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4916,  6.6830, -2.4473]])",3.405656099319458,3.196399211883545
225,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.51266622543335,3.67940092086792
226,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.3882062435150146,2.6766810417175293
227,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.512671947479248,3.679403305053711
228,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.4917,  6.6830, -2.4473]])",2.456054925918579,2.7144365310668945
229,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4918,  6.6829, -2.4473]])",0.39058294892311096,1.0824739933013916
230,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.4917,  6.6830, -2.4474]])",13.696471214294434,6.410101890563965
231,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6830, -2.4474]])",16.57914924621582,7.052477836608887
232,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6830, -2.4474]])",16.579126358032227,7.052473545074463
233,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4916,  6.6829, -2.4473]])",2.7888898849487305,2.892519474029541
234,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6830, -2.4474]])",4.072679042816162,3.4954302310943604
235,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4916,  6.6829, -2.4473]])",1.2365235090255737,1.9260236024856567
236,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.5172593593597412,1.2457032203674316
237,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.4057369232177734,3.196437120437622
238,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4916,  6.6829, -2.4473]])",0.7246190905570984,1.4743999242782593
239,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.072711944580078,3.4954442977905273
240,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.4917,  6.6831, -2.4474]])",5.8150200843811035,4.176728248596191
241,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.4917,  6.6830, -2.4474]])",13.696486473083496,6.4101057052612305
242,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.1744999885559082,1.877099633216858
243,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.4561407566070557,2.7144839763641357
244,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.22278623282909393,0.8175304532051086
245,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4916,  6.6830, -2.4473]])",5.502506256103516,4.0629448890686035
246,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.4915,  6.6831, -2.4472]])",0.5894631147384644,1.329808235168457
247,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.4561378955841064,2.714482545852661
248,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.5679340362548828,2.1688244342803955
249,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.3906165659427643,1.0825204849243164
250,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.4916,  6.6829, -2.4473]])",0.5893835425376892,1.3297185897827148
251,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.15882636606693268,0.6902741193771362
252,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.1588284969329834,0.6902787685394287
253,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.3882062435150146,2.6766810417175293
254,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.22278666496276855,0.8175312876701355
255,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6830, -2.4474]])",4.512648582458496,3.679393768310547
256,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6831, -2.4474]])",16.579086303710938,7.052464962005615
257,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4916,  6.6830, -2.4473]])",1.2365918159484863,1.9260767698287964
258,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4916,  6.6830, -2.4473]])",10.75977611541748,5.681489944458008
259,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.4917,  6.6831, -2.4474]])",13.696585655212402,6.410128116607666
260,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.816742181777954,2.906926393508911
261,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.5893070697784424,1.32963228225708
262,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.8602665066719055,1.6064869165420532
263,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.22278635203838348,0.817530632019043
264,"tensor([[ 1.6840,  5.6270, -2.2380]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.8602504730224609,1.6064718961715698
265,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.8281508684158325,2.341891288757324
266,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.2366834878921509,1.9261482954025269
267,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.456141471862793,2.714484453201294
268,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.8167264461517334,2.906918525695801
269,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.1588284969329834,0.6902787685394287
270,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.7892000675201416,2.8926804065704346
271,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.4917,  6.6830, -2.4473]])",1.827985405921936,2.341785192489624
272,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.512674808502197,3.6794042587280273
273,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.4917,  6.6831, -2.4474]])",13.696544647216797,6.410119533538818
274,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.8167359828948975,2.906923294067383
275,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6831, -2.4474]])",16.579063415527344,7.052459716796875
276,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.8167173862457275,2.9069135189056396
277,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4917,  6.6831, -2.4474]])",10.75958251953125,5.68143892288208
278,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.1588280349969864,0.6902777552604675
279,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.9271336197853088,1.6677541732788086
280,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.072690963745117,3.4954354763031006
281,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6830, -2.4474]])",1.2366501092910767,1.9261220693588257
282,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.3906160593032837,1.082519769668579
283,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4917,  6.6830, -2.4474]])",7.15057373046875,4.6315999031066895
284,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.5172562003135681,1.245699405670166
285,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.657963514328003,2.8238072395324707
286,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6830, -2.4474]])",1.236669898033142,1.9261376857757568
287,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.4917,  6.6831, -2.4474]])",5.815021514892578,4.176728248596191
288,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.5679079294204712,2.168806552886963
289,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4917,  6.6831, -2.4474]])",5.502527713775635,4.062952995300293
290,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4917,  6.6830, -2.4474]])",5.5025105476379395,4.062946796417236
291,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.7892491817474365,2.8927056789398193
292,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.3882148265838623,2.6766858100891113
293,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4916,  6.6831, -2.4474]])",3.405717134475708,3.196428060531616
294,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.15882836282253265,0.6902784705162048
295,"tensor([[ 0.9070,  6.5480, -3.6140]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.517255961894989,1.2456990480422974
296,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6830, -2.4473]])",0.3906022012233734,1.0825005769729614
297,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.3906138837337494,1.0825167894363403
298,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4918,  6.6829, -2.4473]])",4.512587070465088,3.679368734359741
299,"tensor([[-0.0250,  6.4440, -2.0570]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.1588202565908432,0.6902608275413513
300,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.40569806098938,3.1964190006256104
301,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.39062216877937317,1.0825282335281372
302,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4916,  6.6830, -2.4473]])",7.15050745010376,4.63157844543457
303,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.9271360039710999,1.667756199836731
304,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.1745126247406006,1.8771097660064697
305,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.405740737915039,3.196439027786255
306,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4917,  6.6831, -2.4474]])",7.1506195068359375,4.631614685058594
307,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[ 0.4917,  6.6830, -2.4474]])",13.696525573730469,6.410114765167236
308,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.072699069976807,3.495438814163208
309,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.51267147064209,3.679403066635132
310,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.658036470413208,2.8238461017608643
311,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[ 0.4917,  6.6831, -2.4474]])",5.81502103805542,4.176728248596191
312,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4917,  6.6831, -2.4474]])",10.759575843811035,5.681437015533447
313,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.4917,  6.6830, -2.4474]])",4.579922199249268,3.706718683242798
314,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6830, -2.4473]])",4.072710037231445,3.49544358253479
315,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.589293897151947,1.3296173810958862
316,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6831, -2.4474]])",16.579071044921875,7.052461624145508
317,"tensor([[-0.6150,  4.4690, -1.2310]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.535390853881836,2.7579283714294434
318,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.390613317489624,1.082516074180603
319,"tensor([[ 5.1090,  7.6540, -7.6890]])","tensor([[ 0.4917,  6.6831, -2.4474]])",16.57905387878418,7.052457809448242
320,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.7892391681671143,2.892700672149658
321,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.7247641682624817,1.4745476245880127
322,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4917,  6.6830, -2.4474]])",10.759610176086426,5.681446075439453
323,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.405738115310669,3.1964375972747803
324,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[ 0.4917,  6.6830, -2.4474]])",0.7247703075408936,1.4745537042617798
325,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.236682415008545,1.9261473417282104
326,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6830, -2.4473]])",2.81670880317688,2.906909227371216
327,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4917,  6.6830, -2.4474]])",5.502455234527588,4.062926292419434
328,"tensor([[-1.0400,  5.7070, -1.8060]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.2366806268692017,1.9261460304260254
329,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.81673264503479,2.906921863555908
330,"tensor([[-2.3470,  5.3900, -0.8700]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.0727105140686035,3.49544358253479
331,"tensor([[ 2.1250,  6.4150, -2.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.9271337985992432,1.6677542924880981
332,"tensor([[-0.2970,  3.4530,  0.7770]])","tensor([[ 0.4917,  6.6831, -2.4474]])",7.150609493255615,4.6316118240356445
333,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.4057395458221436,3.1964383125305176
334,"tensor([[ 4.0720,  4.7810, -2.1810]])","tensor([[ 0.4917,  6.6831, -2.4474]])",5.502527236938477,4.062952518463135
335,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.8167097568511963,2.906909942626953
336,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.57998514175415,3.7067439556121826
337,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[ 0.4917,  6.6831, -2.4474]])",1.8281525373458862,2.3418924808502197
338,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[ 0.4917,  6.6830, -2.4474]])",1.1744962930679321,1.8770967721939087
339,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4917,  6.6830, -2.4474]])",2.789207696914673,2.8926842212677
340,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[ 0.4917,  6.6831, -2.4474]])",2.456141471862793,2.714484453201294
341,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[ 0.4916,  6.6830, -2.4473]])",2.789104700088501,2.8926308155059814
342,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[ 0.4917,  6.6830, -2.4473]])",2.388233184814453,2.6766960620880127
343,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[ 0.4917,  6.6831, -2.4474]])",4.579989910125732,3.7067458629608154
344,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[ 0.4916,  6.6830, -2.4474]])",10.759827613830566,5.681503772735596
345,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[ 0.4917,  6.6831, -2.4474]])",0.3906179368495941,1.0825223922729492
346,"tensor([[-1.8190,  6.5460, -0.2430]])","tensor([[ 0.4917,  6.6831, -2.4474]])",3.405735969543457,3.196436643600464
347,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[ 0.4916,  6.6830, -2.4473]])",0.5893692970275879,1.3297024965286255
348,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[-1.3133,  6.2005, -0.8475]])",21.94930076599121,8.114672660827637
349,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-1.3135,  6.1995, -0.8473]])",2.562495231628418,2.7726314067840576
350,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[-1.3133,  6.2005, -0.8475]])",2.6127374172210693,2.7996809482574463
351,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[-1.3133,  6.2006, -0.8475]])",1.52324640750885,2.1376936435699463
352,"tensor([[-1.5530,  5.2930, -0.6020]])","tensor([[-1.3133,  6.2006, -0.8475]])",0.31380119919776917,0.9702585935592651
353,"tensor([[ 0.7750,  4.3370, -0.7790]])","tensor([[-1.3133,  6.2005, -0.8475]])",2.61279034614563,2.7997090816497803
354,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[-1.3133,  6.2005, -0.8475]])",1.7045894861221313,2.261364698410034
355,"tensor([[-1.8830,  4.1690, -1.1910]])","tensor([[-1.3133,  6.2005, -0.8475]])",1.5232287645339966,2.137681007385254
356,"tensor([[-1.6480,  4.5620, -0.2880]])","tensor([[-1.3133,  6.2006, -0.8475]])",1.0366564989089966,1.763509750366211
357,"tensor([[ 0.5180,  4.9760, -0.3370]])","tensor([[-1.3133,  6.2006, -0.8475]])",1.7045904397964478,2.2613654136657715
358,"tensor([[ 2.5450,  5.5820, -2.2110]])","tensor([[-1.3133,  6.2005, -0.8475]])",5.7093329429626465,4.138598918914795
359,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[-1.3133,  6.2005, -0.8475]])",9.897435188293457,5.449064254760742
360,"tensor([[ 1.4150,  7.0450, -3.3330]])","tensor([[-1.3133,  6.2004, -0.8475]])",4.77821159362793,3.7861111164093018
361,"tensor([[ 0.0170,  6.0500, -2.6530]])","tensor([[-1.3133,  6.2005, -0.8475]])",1.684005618095398,2.247668981552124
362,"tensor([[ 0.3560,  4.1770, -1.1530]])","tensor([[-1.3133,  6.2005, -0.8475]])",2.324833631515503,2.640927791595459
363,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[-1.3133,  6.2005, -0.8475]])",4.162448883056641,3.5337443351745605
364,"tensor([[ 0.7950,  5.2420, -2.3720]])","tensor([[-1.3134,  6.2004, -0.8476]])",2.5625295639038086,2.7726500034332275
365,"tensor([[-2.3970,  6.8410, -2.1630]])","tensor([[-1.3133,  6.2005, -0.8475]])",1.1050372123718262,1.8207439184188843
366,"tensor([[-0.3930,  0.9490,  0.2780]])","tensor([[-1.3133,  6.2005, -0.8475]])",9.897472381591797,5.4490742683410645
367,"tensor([[ 1.9880,  5.9960, -1.5460]])","tensor([[-1.3133,  6.2004, -0.8475]])",3.809478759765625,3.3805978298187256
368,"tensor([[ 1.3870,  6.8650, -3.0280]])","tensor([[-1.3133,  6.2005, -0.8475]])",4.1624884605407715,3.5337610244750977
369,"tensor([[-0.2580,  5.0750, -1.2000]])","tensor([[-1.3133,  6.2005, -0.8475]])",0.8349085450172424,1.5826321840286255
370,"tensor([[ 3.9350,  7.8010, -6.8260]])","tensor([[-1.3134,  6.2002, -0.8476]])",21.949827194213867,8.114768981933594
371,"tensor([[-2.2290,  4.9200,  0.1860]])","tensor([[-1.3133,  6.2006, -0.8475]])",1.1821813583374023,1.8832263946533203
372,"tensor([[ 2.9430,  6.5080, -3.5080]])","tensor([[-1.3133,  6.2005, -0.8475]])",8.429522514343262,5.028774738311768
